GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoJSON Spring Boot Autoconfiguration,org.bremersee.geojson.spring.boot.autoconfigure.jackson,GeoJsonJackson2ObjectMapperBuilderCustomizer,0,49,0,0,0,14,0,5,0,5
GeoJSON Spring Boot Autoconfiguration,org.bremersee.geojson.spring.boot.autoconfigure.web,GeoJsonWebMvcConfigurer,0,31,0,0,0,10,0,4,0,4
GeoJSON Spring Boot Autoconfiguration,org.bremersee.geojson.spring.boot.autoconfigure.web,GeoJsonWebFluxConfigurer,0,31,0,0,0,10,0,4,0,4
GeoJSON Spring Boot Autoconfiguration,org.bremersee.geojson.spring.boot.autoconfigure.data.mongo,GeoJsonMongoCustomConversionsProvider,0,20,0,0,0,6,0,3,0,3
GeoJSON Spring Boot Autoconfiguration,org.bremersee.geojson.spring.boot.autoconfigure,GeoJsonGeometryFactoryAutoConfiguration,0,19,0,0,0,6,0,4,0,4
